username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BambalShrikant;2017-09-19 23:33;0;0;"SpiceJet flight overshoots runway at Mumbai airport due to rains, gets stuck in mud. http:// google.com/newsstand/s/CB IwjvDEhTo …";;;;"910202626884509697";https://twitter.com/BambalShrikant/status/910202626884509697
IvorSoans;2017-09-19 23:31;0;1;"Rains + main runway closure till 5 AM tomorrow because of SpiceJet flight incident; expect major delays tonight. Secondary runway in use.";;;;"910202196242792448";https://twitter.com/IvorSoans/status/910202196242792448
hashmumbai;2017-09-19 23:31;0;1;"" SpiceJet flight overshoots Mumbai Airport runway, lands in mud - Economic Times" http:// ift.tt/2wubwwG #Mumbai #hashmumbai";;;#Mumbai #hashmumbai;"910202112541429760";https://twitter.com/hashmumbai/status/910202112541429760
NewsNationTV;2017-09-19 23:30;10;12;"#Mumbai : #SpiceJet flight overshoots runway at #airport ; all passengers safe http://www. newsnation.in/india-news/mum bai-spicejet-flight-overshoots-runway-at-airport-all-passengers-safe-article-182441.html …";;;#Mumbai #SpiceJet #airport;"910201854100889600";https://twitter.com/NewsNationTV/status/910201854100889600
iAstroNOT;2017-09-19 23:29;0;0;"SpiceJet flight overshot at Mumbai Airport, stuck in mud. All operations to and from @CSIAMumbai are suspended. pic.twitter.com/kKh41QZVZa";;@CSIAMumbai;;"910201714669522944";https://twitter.com/iAstroNOT/status/910201714669522944
akshaygarg91;2017-09-19 23:28;0;0;"Mumbai airport closed as of now due to rains and a Spicejet flight overshooting main runway and stuck in mud. Flights diverted to ahmedabad";;;;"910201386196807680";https://twitter.com/akshaygarg91/status/910201386196807680
bhaskardas4u;2017-09-19 23:27;0;0;"SpiceJet flight overshoots Mumbai Airport runway, lands in mud - The Economic Times Got struck in Airport Terminal https://www. google.co.in/amp/m.economic times.com/industry/transportation/airlines-/-aviation/spicejet-flight-overshoots-mumbai-airport-runway-lands-in-mud/amp_articleshow/60755834.cms …";;;;"910201314663063552";https://twitter.com/bhaskardas4u/status/910201314663063552
flyspicejet;2017-09-19 23:27;2;2;"SpiceJet B737 VT-SGZ, operating flight SG 703 Varanasi to Mumbai, with 183 passengers landed on Runway 27 in Mumbai. During landing the >>";;;;"910201157712150528";https://twitter.com/flyspicejet/status/910201157712150528
bhaskardas4u;2017-09-19 23:25;1;1;"#spicejet Flight overshoots runaway & lands in Mud. Got strangled in CBE airport 2 take off. Deplaned now & back 2 terminal :-(";;;#spicejet;"910200749870563328";https://twitter.com/bhaskardas4u/status/910200749870563328
indiatvnews;2017-09-19 23:23;1;4;"Flight SG-703 Varanasi-Mumbai, with 183 passengers, overshot Runway 27 on landing at Mumbai Airport, due to wet runway after rain: #SpiceJet";;;#SpiceJet;"910200260210728960";https://twitter.com/indiatvnews/status/910200260210728960
ANI;2017-09-19 23:23;56;48;"#Visual SpiceJet flight overshot runway 27 on landing at Mumbai airport & skidded off into the unpaved surface due to wet runway. pic.twitter.com/7tmWtoiGBy";;;#Visual;"910200249041354753";https://twitter.com/ANI/status/910200249041354753
indiatvnews;2017-09-19 23:23;2;5;"All passengers deplaned safely and have been taken to the arrival hall: #SpiceJet on flight that overshot runway at #Mumbai Airport";;;#SpiceJet #Mumbai;"910200122251735040";https://twitter.com/indiatvnews/status/910200122251735040
Zeeshan255988;2017-09-19 23:22;0;1;"Some images from SpiceJet flight @RidlrMUM #MumbaiRains https:// twitter.com/flightradar24/ status/910199068399415298 …";;@RidlrMUM;#MumbaiRains;"910199909885788161";https://twitter.com/Zeeshan255988/status/910199909885788161
adipta09;2017-09-19 23:21;0;0;"Spicejet flight 703 has skidded of runway at Mumbai airport due to heavy rain. Landing gear totally collapsed.";;;;"910199579559071744";https://twitter.com/adipta09/status/910199579559071744
rkdspeaks;2017-09-19 23:19;0;1;"SpiceJet flight overshot runway on landing at Mumbai airport & got stuck in mud. landing and takeoff are put on hold @jayantsinha";;@jayantsinha;;"910199200582914048";https://twitter.com/rkdspeaks/status/910199200582914048
nitinbhatnagaar;2017-09-19 23:18;0;0;"SpiceJet flight overshoots Mumbai Airport runway lands in mud http:// ecoti.in/3SYGVb via @economictimes";;@economictimes;;"910199021175660544";https://twitter.com/nitinbhatnagaar/status/910199021175660544
OLBNNews;2017-09-19 23:14;0;0;"Flight SG-703 Varanasi-Mumbai, with 183 passengers, overshot Runway 27 on landing at Mumbai Airport, due to wet runway after rain: SpiceJet";;;;"910197925820510208";https://twitter.com/OLBNNews/status/910197925820510208
superselector5;2017-09-19 23:13;0;1;"Nothing to do with Rains! Spicejet flight has overshot runway";;;;"910197653291409408";https://twitter.com/superselector5/status/910197653291409408
AvtarGhumman;2017-09-19 23:09;0;1;"Stuck in Spicejet flight at Delhi Airport. Mumbai runway closed as one spicejet flights overshot runway.";;;;"910196596960198656";https://twitter.com/AvtarGhumman/status/910196596960198656
banerjeerahul;2017-09-19 23:08;0;0;"All passengers deplaned safely and have been taken to the arrival hall: SpiceJet on flight that overshot the runway at Mumbai Airport (ANI)";;;;"910196521559363585";https://twitter.com/banerjeerahul/status/910196521559363585
IndiaTodayFLASH;2017-09-19 23:08;3;3;"Flight SG-703 Varanasi-Mumbai, with 183 passengers, overshot Runway 27 on landing at Mumbai Airport, due to wet runway after rain: SpiceJet";;;;"910196395482562560";https://twitter.com/IndiaTodayFLASH/status/910196395482562560
TOIMumbai;2017-09-19 23:08;5;6;"#MumbaiRains : All passengers deplaned safely, says SpiceJet on flight that overshot runway at Mumbai Airport, ANI reports";;;#MumbaiRains;"910196339920605184";https://twitter.com/TOIMumbai/status/910196339920605184
flyspicejet;2017-09-19 23:07;0;1;"SpiceJet B737 VT-SGZ, operating flight SG 703 Varanasi to Mumbai, with 183 passengers landed on Runway 27 in Mumbai. During landing the >>";;;;"910196131140820992";https://twitter.com/flyspicejet/status/910196131140820992
ndtv;2017-09-19 23:07;23;62;"All passengers deplaned safely and have been taken to the arrival hall: SpiceJet on flight that overshot the runway at Mumbai Airport (ANI)";;;;"910196111406764033";https://twitter.com/ndtv/status/910196111406764033
TheQuint;2017-09-19 23:05;2;0;"A Spicejet flight SG-703 overshot runway on landing at Mumbai airport and got stuck in mud. https://www. thequint.com/news/india/spi cejet-flight-overshoots-on-landing-in-mumbai-airport-runway …";;;;"910195725425872897";https://twitter.com/TheQuint/status/910195725425872897
ANI;2017-09-19 22:59;20;41;"All passengers deplaned safely and have been taken to the arrival hall: SpiceJet on flight that overshot runway at Mumbai Airport";;;;"910194199651217408";https://twitter.com/ANI/status/910194199651217408
ANI;2017-09-19 22:58;36;68;"Flight SG-703 Varanasi-Mumbai, with 183 passengers, overshot Runway 27 on landing at Mumbai Airport, due to wet runway after rain: SpiceJet";;;;"910193834184761344";https://twitter.com/ANI/status/910193834184761344
samayliveeng;2017-09-19 22:57;0;5;"#Mumbai : All 183 passengers on the SpiceJet flight that overshot runway are safe. #MumbaiRains @CMOMaharashtra @Dev_Fadnavis";;@CMOMaharashtra @Dev_Fadnavis;#Mumbai #MumbaiRains;"910193704115286016";https://twitter.com/samayliveeng/status/910193704115286016
AllThingsFlying;2017-09-19 22:57;0;0;"Air Canada flight holding due to SpiceJet overshooting runway at Bom #aircanada #Airlines #Boeing #airlinecrew pic.twitter.com/i6cAB9iXGT";;;#aircanada #Airlines #Boeing #airlinecrew;"910193622984753152";https://twitter.com/AllThingsFlying/status/910193622984753152
shukla_tarun;2017-09-19 22:56;2;1;"SpiceJet statement: B737 VT-SGZ, operating flight SG 703 Varanasi to Mumbai, with 183 passengers landed on Runway 27 in Mumbai. 1/n";;;;"910193326376206336";https://twitter.com/shukla_tarun/status/910193326376206336
EtvGujaratiNews;2017-09-19 22:54;0;0;"#SpiceJet #flight overshot runway on landing at #Mumbai airport & got stuck in mud.Chutes deployed for passengers. No fire or smoke reported";;;#SpiceJet #flight #Mumbai;"910192938159706113";https://twitter.com/EtvGujaratiNews/status/910192938159706113
samayliveeng;2017-09-19 22:54;2;6;"SpiceJet flight overshot runway on landing at #MumbaiAirport & got stuck in mud. Chutes deployed for passengers. No fire or smoke reported pic.twitter.com/VstzryQmgL";;;#MumbaiAirport;"910192862582726657";https://twitter.com/samayliveeng/status/910192862582726657
News18Guj;2017-09-19 22:54;0;1;"#SpiceJet #flight overshot runway on landing at #Mumbai airport & got stuck in mud.Chutes deployed for passengers. No fire or smoke reported";;;#SpiceJet #flight #Mumbai;"910192853745152000";https://twitter.com/News18Guj/status/910192853745152000
desidalek;2017-09-19 22:54;0;0;"Spicejet flight just skid on runway.";;;;"910192820945686528";https://twitter.com/desidalek/status/910192820945686528
indiacom;2017-09-19 22:52;0;0;"Tragedy Averted For 183 Passengers as SpiceJet Flight Overshoots Runway at Mumbai Airport http://www. india.com/news/india/tra gedy-averted-for-183-passengers-as-spicejet-flight-overshoots-runway-at-mumbai-airport-2483473/ …";;;;"910192276063899648";https://twitter.com/indiacom/status/910192276063899648
ArnabGOffice;2017-09-19 22:49;0;4;"#BREAKING | SpiceJet flight overshoots runway on landing at Mumbai airport. Chutes deployed for passengers. All 183 passengers reported safe";;;#BREAKING;"910191743177388032";https://twitter.com/ArnabGOffice/status/910191743177388032
TOIMumbai;2017-09-19 22:46;8;8;"All 183 passengers on the SpiceJet flight that overshot runway are safe: ANI";;;;"910190865854873600";https://twitter.com/TOIMumbai/status/910190865854873600
TOIMumbai;2017-09-19 22:44;11;4;"SpiceJet flight overshot runway on landing at Mumbai airport & got stuck in mud. No fire or smoke reported: ANI";;;;"910190357027024897";https://twitter.com/TOIMumbai/status/910190357027024897
MumbaiPathik;2017-09-19 22:43;0;0;"#SpiceJet flight overshot runway on landing at #Mumbai airport & got stuck in mud. Chutes deployed for passengers. No fire or smoke reported pic.twitter.com/VYg8lNikA1";;;#SpiceJet #Mumbai;"910190137463554048";https://twitter.com/MumbaiPathik/status/910190137463554048
NewtonSTOI;2017-09-19 22:43;0;0;"Spicejet flight skids at Mumbai airport a few mins back. Runway closed.";;;;"910190119491010567";https://twitter.com/NewtonSTOI/status/910190119491010567
shashankS3007;2017-09-19 22:41;0;0;"#BREAKING | SpiceJet flight overshoots runway on landing at Mumbai airport. Chutes deployed for passengers. All 183 passengers reported safe";;;#BREAKING;"910189715177050113";https://twitter.com/shashankS3007/status/910189715177050113
republic;2017-09-19 22:40;44;67;"#BREAKING | SpiceJet flight overshoots runway on landing at Mumbai airport. Chutes deployed for passengers. All 183 passengers reported safe";;;#BREAKING;"910189439535562752";https://twitter.com/republic/status/910189439535562752
shabdcafe;2017-09-19 22:40;0;0;"SpiceJet flight overshot runway on landing at Mumbai airport & got stuck in mud. Chutes deployed for passengers. No fire or smoke reported https:// twitter.com/TOIMumbai/stat us/910187300658671616 …";;;;"910189266700922880";https://twitter.com/shabdcafe/status/910189266700922880
RakeshKTrivedi;2017-09-19 22:38;0;0;"@flyspicejet Varanasi-Mumbai flight SG-703, skids and overshoots runway upon landing. All 183 pax safe. #Spicejet #RunwayOvershot";;@flyspicejet;#Spicejet #RunwayOvershot;"910188854442954752";https://twitter.com/RakeshKTrivedi/status/910188854442954752
satishMIRROR;2017-09-19 22:37;0;0;"@karthikdr Karthik, are you inside the spicejet flight ?";;@karthikdr;;"910188689849958401";https://twitter.com/satishMIRROR/status/910188689849958401
mittalakshat1;2017-09-19 22:37;0;0;"#UPDATE Mumbai: All 183 passengers on the SpiceJet flight that overshot runway are safe.";;;#UPDATE;"910188542244012032";https://twitter.com/mittalakshat1/status/910188542244012032
kkudaikant;2017-09-19 22:36;0;0;"Haha... Just the headline I wanted a day before I catch a spiceJet flight ..Thank God passenger and crew are safe... https:// twitter.com/ANI/status/910 186708615831552 …";;;;"910188416209481728";https://twitter.com/kkudaikant/status/910188416209481728
